2026-04-29 19:20:20.671 | INFO     | downloader.instagram | services.media.instagram:_load_netscape_cookies:145 | Instagram Netscape cookies loaded | has_csrf=True
2026-04-29 19:20:20.671 | INFO     | downloader.instagram | services.media.instagram:__init__:50 | InstagramDownloader initialized | has_ffmpeg=True | session_loaded=False | cookies_file_exists=True
2026-04-29 19:20:46.944 | INFO     | app | app.logging:setup:143 | Logger initialized | level=DEBUG | path=storage/logs
2026-04-29 19:20:53.070 | INFO     | downloader.youtube | services.media.youtube:_load_token_file:410 | Loaded visitor_data.txt | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/visitor_data.txt
2026-04-29 19:20:53.070 | WARNING  | downloader.youtube | services.media.youtube:__init__:284 | PO_TOKEN not found — wpc plugin will handle it automatically
2026-04-29 19:20:53.070 | INFO     | downloader.youtube | services.media.youtube:_start_virtual_display:335 | Display found | display=:1
2026-04-29 19:20:53.072 | INFO     | downloader.youtube | services.media.youtube:__init__:294 | Browser found for wpc plugin | path=/usr/bin/chromium-browser
2026-04-29 19:20:53.072 | INFO     | downloader.youtube | services.media.youtube:__init__:321 | YouTube downloader ready | aria2c=True | ffmpeg=True
2026-04-29 19:20:53.074 | INFO     | downloader.youtube | services.media.youtube:__init__:328 | YouTube cookies found | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/youtube.txt
2026-04-29 19:20:53.076 | INFO     | downloader.instagram | services.media.instagram:_load_netscape_cookies:145 | Instagram Netscape cookies loaded | has_csrf=True
2026-04-29 19:20:53.076 | INFO     | downloader.instagram | services.media.instagram:__init__:50 | InstagramDownloader initialized | has_ffmpeg=True | session_loaded=False | cookies_file_exists=True
2026-04-29 19:20:53.783 | INFO     | database | database.connection:connect:56 | Connecting to database... | url=localhost:3306/mediaflow
2026-04-29 19:20:55.336 | SUCCESS  | database | database.connection:connect:76 | Database connected successfully
2026-04-29 19:20:55.337 | INFO     | database | database.connection:disconnect:85 | Disconnecting from database...
2026-04-29 19:20:55.337 | INFO     | database | database.connection:disconnect:92 | Database disconnected
2026-04-29 19:21:09.608 | INFO     | app | app.logging:setup:143 | Logger initialized | level=DEBUG | path=storage/logs
2026-04-29 19:21:16.627 | INFO     | downloader.youtube | services.media.youtube:_load_token_file:410 | Loaded visitor_data.txt | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/visitor_data.txt
2026-04-29 19:21:16.627 | WARNING  | downloader.youtube | services.media.youtube:__init__:284 | PO_TOKEN not found — wpc plugin will handle it automatically
2026-04-29 19:21:16.628 | INFO     | downloader.youtube | services.media.youtube:_start_virtual_display:335 | Display found | display=:1
2026-04-29 19:21:16.629 | INFO     | downloader.youtube | services.media.youtube:__init__:294 | Browser found for wpc plugin | path=/usr/bin/chromium-browser
2026-04-29 19:21:16.629 | INFO     | downloader.youtube | services.media.youtube:__init__:321 | YouTube downloader ready | aria2c=True | ffmpeg=True
2026-04-29 19:21:16.631 | INFO     | downloader.youtube | services.media.youtube:__init__:328 | YouTube cookies found | path=/home/sayavdera/Desktop/projects/TelegramBots/MediaFlow/storage/cookies/youtube.txt
2026-04-29 19:21:16.641 | INFO     | downloader.instagram | services.media.instagram:_load_netscape_cookies:145 | Instagram Netscape cookies loaded | has_csrf=True
2026-04-29 19:21:16.642 | INFO     | downloader.instagram | services.media.instagram:__init__:50 | InstagramDownloader initialized | has_ffmpeg=True | session_loaded=False | cookies_file_exists=True
2026-04-29 19:21:17.513 | INFO     | database | database.connection:connect:56 | Connecting to database... | url=localhost:3306/mediaflow
2026-04-29 19:21:17.603 | SUCCESS  | database | database.connection:connect:76 | Database connected successfully
2026-04-29 19:21:19.528 | INFO     | service.cache | services.cache:connect:55 | Connected to Redis | url=redis://localhost:6379/0
2026-04-29 19:21:19.972 | INFO     | database | database.connection:disconnect:85 | Disconnecting from database...
2026-04-29 19:21:19.973 | INFO     | database | database.connection:disconnect:92 | Database disconnected
